	data	DCR
2021-03-03 06:30:00	[['003550', 88137.0, 88987.0, 87381.0, 88987.0, 334415.0, 0, 3281945.0, 3281945.0], ['066570', 149000.0, 152000.0, 148000.0, 150500.0, 1033609.0, 0, 4716300.0, 4716300.0], ['005930', 83500.0, 84000.0, 82800.0, 84000.0, 19882132.0, 0, 3356400.0, 3356400.0], ['035720', 98450.0, 99353.0, 97948.0, 99053.0, 528321.0, 77, 7646844.0, 19763.0]]	0.9
2021-03-04 06:30:00	[['003550', 87570.0, 87853.0, 85775.0, 86909.0, 460670.0, 0, 3281945.0, 3281945.0], ['066570', 148000.0, 148500.0, 145000.0, 146000.0, 1342531.0, 0, 4716300.0, 4716300.0], ['005930', 82600.0, 83200.0, 82200.0, 82400.0, 24348331.0, 39, 3294000.0, 80400.0], ['035720', 97847.0, 98349.0, 96543.0, 96745.0, 694890.0, 77, 7469128.0, 19763.0]]	0.88
2021-03-05 06:30:00	[['003550', 85492.0, 86436.0, 84736.0, 85775.0, 387743.0, 0, 3281945.0, 3281945.0], ['066570', 142500.0, 149500.0, 142000.0, 148500.0, 1479199.0, 0, 4716300.0, 4716300.0], ['005930', 81100.0, 82600.0, 81100.0, 82100.0, 20508971.0, 39, 3282300.0, 80400.0], ['035720', 94135.0, 95137.0, 92930.0, 94537.0, 712633.0, 77, 7299112.0, 19763.0]]	0.86
2021-03-08 06:30:00	[['003550', 86531.0, 87381.0, 85114.0, 85303.0, 316716.0, 0, 3281945.0, 3281945.0], ['066570', 149500.0, 150000.0, 142000.0, 143000.0, 1165677.0, 0, 4716300.0, 4716300.0], ['005930', 82900.0, 83000.0, 81600.0, 82000.0, 17641256.0, 0, 3282300.0, 3282300.0], ['035720', 94738.0, 95240.0, 91125.0, 91125.0, 681524.0, 77, 7036388.0, 19763.0]]	0.83
2021-03-09 06:30:00	[['003550', 85681.0, 86058.0, 82469.0, 84453.0, 423134.0, 0, 3281945.0, 3281945.0], ['066570', 143500.0, 146000.0, 142000.0, 144500.0, 1530784.0, 0, 4716300.0, 4716300.0], ['005930', 81400.0, 81900.0, 80600.0, 81400.0, 25420764.0, 0, 3282300.0, 3282300.0], ['035720', 90021.0, 90623.0, 87211.0, 88516.0, 1068670.0, 0, 7036388.0, 7036388.0]]	0.83
2021-03-10 06:30:00	[['003550', 85492.0, 86436.0, 82847.0, 83697.0, 335270.0, 0, 3281945.0, 3281945.0], ['066570', 148500.0, 149000.0, 142000.0, 142500.0, 1143711.0, 0, 4716300.0, 4716300.0], ['005930', 82400.0, 82500.0, 80700.0, 80900.0, 20038422.0, 0, 3282300.0, 3282300.0], ['035720', 90823.0, 93230.0, 90120.0, 92329.0, 899669.0, 0, 7036388.0, 7036388.0]]	0.83
2021-03-11 06:30:00	[['003550', 83697.0, 86814.0, 83602.0, 85964.0, 491509.0, 0, 3281945.0, 3281945.0], ['066570', 143500.0, 149000.0, 143500.0, 147500.0, 1651447.0, 0, 4716300.0, 4716300.0], ['005930', 81000.0, 82500.0, 81000.0, 82000.0, 23818297.0, 0, 3282300.0, 3282300.0], ['035720', 92430.0, 97247.0, 91727.0, 96143.0, 928091.0, 0, 7036388.0, 7036388.0]]	0.83
2021-03-12 06:30:00	[['003550', 86720.0, 88231.0, 86436.0, 86815.0, 279885.0, 0, 3281945.0, 3281945.0], ['066570', 149500.0, 154500.0, 149500.0, 152500.0, 1567260.0, 0, 4716300.0, 4716300.0], ['005930', 83100.0, 83500.0, 82400.0, 82800.0, 13530573.0, 0, 3282300.0, 3282300.0], ['035720', 98148.0, 98349.0, 95740.0, 96544.0, 435063.0, 0, 7036388.0, 7036388.0]]	0.83
2021-03-15 06:30:00	[['003550', 86909.0, 87759.0, 85964.0, 86531.0, 301761.0, 0, 3281945.0, 3281945.0], ['066570', 152500.0, 153500.0, 150500.0, 151500.0, 819248.0, 0, 4716300.0, 4716300.0], ['005930', 82800.0, 82900.0, 81800.0, 81800.0, 13735798.0, 0, 3282300.0, 3282300.0], ['035720', 96344.0, 96745.0, 94738.0, 96143.0, 345981.0, 0, 7036388.0, 7036388.0]]	0.83
2021-03-16 06:30:00	[['003550', 86531.0, 86814.0, 85869.0, 85964.0, 292167.0, 0, 3281945.0, 3281945.0], ['066570', 153500.0, 159500.0, 153000.0, 158000.0, 1996472.0, 0, 4716300.0, 4716300.0], ['005930', 82200.0, 83000.0, 82100.0, 82800.0, 12293537.0, 0, 3282300.0, 3282300.0], ['035720', 96544.0, 97347.0, 95942.0, 96143.0, 270853.0, 0, 7036388.0, 7036388.0]]	0.83
2021-03-17 06:30:00	[['003550', 85681.0, 85869.0, 83602.0, 84170.0, 415363.0, 0, 3281945.0, 3281945.0], ['066570', 158000.0, 161000.0, 155000.0, 158000.0, 1543163.0, 0, 4716300.0, 4716300.0], ['005930', 82800.0, 82900.0, 82000.0, 82300.0, 11625146.0, 0, 3282300.0, 3282300.0], ['035720', 96142.0, 98549.0, 95941.0, 97347.0, 403953.0, 0, 7036388.0, 7036388.0]]	0.83
2021-03-18 06:30:00	[['003550', 84925.0, 85586.0, 83697.0, 83697.0, 326174.0, 0, 3281945.0, 3281945.0], ['066570', 160500.0, 161000.0, 155500.0, 155500.0, 1400789.0, 0, 4716300.0, 4716300.0], ['005930', 82800.0, 83800.0, 82600.0, 82900.0, 18585244.0, 0, 3282300.0, 3282300.0], ['035720', 98049.0, 101159.0, 97547.0, 99956.0, 771697.0, 0, 7036388.0, 7036388.0]]	0.83
2021-03-19 06:30:00	[['003550', 83224.0, 83602.0, 82091.0, 83603.0, 370376.0, 0, 3281945.0, 3281945.0], ['066570', 151500.0, 154000.0, 151500.0, 153000.0, 1195480.0, 30, 4641300.0, 51300.0], ['005930', 82100.0, 82500.0, 81800.0, 81900.0, 15869700.0, 39, 3243300.0, 49200.0], ['035720', 98050.0, 99755.0, 97146.0, 98853.0, 516981.0, 70, 6959178.0, 39468.0]]	0.81
2021-03-22 06:30:00	[['003550', 84075.0, 84358.0, 82658.0, 83225.0, 286294.0, 0, 3281945.0, 3281945.0], ['066570', 154000.0, 157000.0, 152500.0, 155000.0, 962272.0, 30, 4701300.0, 51300.0], ['005930', 82000.0, 82300.0, 81700.0, 82000.0, 12670506.0, 0, 3243300.0, 3243300.0], ['035720', 98953.0, 99654.0, 97949.0, 99154.0, 315035.0, 70, 6980248.0, 39468.0]]	0.82
2021-03-23 06:30:00	[['003550', 83508.0, 83791.0, 81335.0, 81336.0, 356481.0, 0, 3281945.0, 3281945.0], ['066570', 155000.0, 155500.0, 145500.0, 145500.0, 2053555.0, 30, 4416300.0, 51300.0], ['005930', 82600.0, 82900.0, 81800.0, 81800.0, 13299907.0, 0, 3243300.0, 3243300.0], ['035720', 99553.0, 100958.0, 97447.0, 98451.0, 379964.0, 70, 6931038.0, 39468.0]]	0.79
2021-03-24 06:30:00	[['003550', 81335.0, 81713.0, 80201.0, 81147.0, 407338.0, 0, 3281945.0, 3281945.0], ['066570', 143500.0, 147000.0, 143500.0, 146500.0, 1127948.0, 30, 4446300.0, 51300.0], ['005930', 81000.0, 81600.0, 80700.0, 81000.0, 17926638.0, 0, 3243300.0, 3243300.0], ['035720', 97647.0, 98751.0, 96744.0, 98752.0, 288563.0, 70, 6952108.0, 39468.0]]	0.79
2021-03-25 06:30:00	[['003550', 81430.0, 83413.0, 80863.0, 83130.0, 422885.0, 0, 3281945.0, 3281945.0], ['066570', 146000.0, 150500.0, 145000.0, 148000.0, 1138392.0, 30, 4491300.0, 51300.0], ['005930', 81000.0, 82100.0, 80800.0, 81200.0, 14758826.0, 0, 3243300.0, 3243300.0], ['035720', 98349.0, 98549.0, 96744.0, 97347.0, 388531.0, 70, 6853758.0, 39468.0]]	0.79
2021-03-26 06:30:00	[['003550', 83697.0, 84925.0, 83319.0, 84264.0, 372335.0, 0, 3281945.0, 3281945.0], ['066570', 147000.0, 147000.0, 140500.0, 143000.0, 1993831.0, 0, 4491300.0, 4491300.0], ['005930', 81400.0, 81600.0, 81000.0, 81500.0, 12845778.0, 0, 3243300.0, 3243300.0], ['035720', 97948.0, 99353.0, 97547.0, 99354.0, 384547.0, 70, 6994248.0, 39468.0]]	0.8
2021-03-29 06:30:00	[['003550', 83886.0, 84075.0, 81335.0, 83319.0, 508667.0, 0, 3281945.0, 3281945.0], ['066570', 143000.0, 143500.0, 140000.0, 140500.0, 1212152.0, 0, 4491300.0, 4491300.0], ['005930', 81700.0, 81700.0, 81000.0, 81600.0, 14952134.0, 0, 3243300.0, 3243300.0], ['035720', 99555.0, 99655.0, 97347.0, 97849.0, 349113.0, 70, 6888898.0, 39468.0]]	0.79
2021-03-30 06:30:00	[['003550', 84169.0, 87570.0, 83791.0, 86342.0, 603603.0, 0, 3281945.0, 3281945.0], ['066570', 144000.0, 153000.0, 143500.0, 152000.0, 3244882.0, 0, 4491300.0, 4491300.0], ['005930', 81600.0, 82300.0, 81300.0, 82200.0, 13121698.0, 0, 3243300.0, 3243300.0], ['035720', 98350.0, 99754.0, 98249.0, 99053.0, 311073.0, 70, 6973178.0, 39468.0]]	0.8
2021-03-31 06:30:00	[['003550', 86436.0, 87286.0, 85397.0, 85398.0, 343168.0, 0, 3281945.0, 3281945.0], ['066570', 154000.0, 156000.0, 149500.0, 150000.0, 2039038.0, 0, 4491300.0, 4491300.0], ['005930', 82400.0, 82700.0, 81400.0, 81400.0, 17240518.0, 0, 3243300.0, 3243300.0], ['035720', 99153.0, 101360.0, 98550.0, 99956.0, 503036.0, 70, 7036388.0, 39468.0]]	0.81
2021-04-01 06:30:00	[['003550', 85775.0, 86342.0, 84547.0, 86248.0, 339537.0, 0, 3281945.0, 3281945.0], ['066570', 154500.0, 160500.0, 150500.0, 159000.0, 3574578.0, 0, 4491300.0, 4491300.0], ['005930', 82500.0, 83000.0, 82000.0, 82900.0, 18676461.0, 0, 3243300.0, 3243300.0], ['035720', 100357.0, 101159.0, 98751.0, 100157.0, 412423.0, 70, 7050458.0, 39468.0]]	0.81
2021-04-02 06:30:00	[['003550', 86436.0, 87475.0, 86436.0, 87381.0, 301301.0, 38, 3324999.0, 4521.0], ['066570', 159500.0, 160000.0, 155000.0, 158500.0, 1761019.0, 0, 4491300.0, 4491300.0], ['005930', 84000.0, 85200.0, 83900.0, 84800.0, 22997538.0, 0, 3243300.0, 3243300.0], ['035720', 101964.0, 101964.0, 100157.0, 100559.0, 298641.0, 70, 7078598.0, 39468.0]]	0.81
2021-04-05 06:30:00	[['003550', 87475.0, 87948.0, 86153.0, 86720.0, 231742.0, 38, 3299881.0, 4521.0], ['066570', 163000.0, 165000.0, 153000.0, 154500.0, 3827492.0, 28, 4379300.0, 53300.0], ['005930', 85800.0, 86000.0, 84800.0, 85400.0, 16255990.0, 38, 3266100.0, 20900.0], ['035720', 100959.0, 101360.0, 100357.0, 100759.0, 310400.0, 70, 7092598.0, 39468.0]]	0.8
2021-04-06 06:30:00	[['003550', 87286.0, 87475.0, 85492.0, 85492.0, 262186.0, 38, 3253217.0, 4521.0], ['066570', 158000.0, 162500.0, 156500.0, 160000.0, 3084796.0, 28, 4533300.0, 53300.0], ['005930', 86200.0, 86200.0, 85100.0, 86000.0, 19042023.0, 38, 3288900.0, 20900.0], ['035720', 101561.0, 109389.0, 101361.0, 109189.0, 1724958.0, 70, 7682698.0, 39468.0]]	0.88
2021-04-07 06:30:00	[['003550', 85869.0, 86814.0, 85586.0, 86248.0, 220682.0, 38, 3281945.0, 4521.0], ['066570', 160000.0, 163500.0, 158000.0, 158500.0, 2655588.0, 28, 4491300.0, 53300.0], ['005930', 86100.0, 86200.0, 85400.0, 85600.0, 17885538.0, 38, 3273700.0, 20900.0], ['035720', 109188.0, 109188.0, 105576.0, 108788.0, 820896.0, 70, 7654628.0, 39468.0]]	0.87
2021-04-08 06:30:00	[['003550', 86531.0, 86625.0, 85303.0, 86342.0, 258736.0, 38, 3285517.0, 4521.0], ['066570', 160000.0, 160500.0, 156000.0, 156500.0, 1735278.0, 28, 4435300.0, 53300.0], ['005930', 85700.0, 85700.0, 84100.0, 84700.0, 19244259.0, 38, 3239500.0, 20900.0], ['035720', 108185.0, 112600.0, 107181.0, 109992.0, 912514.0, 70, 7738908.0, 39468.0]]	0.87
2021-04-09 06:30:00	[['003550', 85492.0, 86720.0, 85397.0, 85681.0, 195525.0, 38, 3260399.0, 4521.0], ['066570', 157500.0, 162500.0, 157000.0, 158500.0, 1764047.0, 28, 4491300.0, 53300.0], ['005930', 84700.0, 84900.0, 83400.0, 83600.0, 18193707.0, 38, 3197700.0, 20900.0], ['035720', 111197.0, 112602.0, 110594.0, 112000.0, 788839.0, 70, 7879468.0, 39468.0]]	0.88
2021-04-12 06:30:00	[['003550', 87381.0, 90782.0, 87192.0, 89743.0, 618231.0, 38, 3414755.0, 4521.0], ['066570', 159000.0, 161000.0, 156000.0, 156500.0, 1005281.0, 28, 4435300.0, 53300.0], ['005930', 84100.0, 84100.0, 83100.0, 83200.0, 12915282.0, 38, 3182500.0, 20900.0], ['035720', 0.0, 0.0, 0.0, 112000.0, 0.0, 70, 7879468.0, 39468.0]]	0.89
2021-04-13 06:30:00	[['003550', 90782.0, 91160.0, 89176.0, 90593.0, 408947.0, 38, 3447055.0, 4521.0], ['066570', 156500.0, 158500.0, 155000.0, 157500.0, 1114768.0, 28, 4463300.0, 53300.0], ['005930', 83000.0, 84500.0, 82800.0, 84000.0, 15238206.0, 38, 3212900.0, 20900.0], ['035720', 0.0, 0.0, 0.0, 112000.0, 0.0, 70, 7879468.0, 39468.0]]	0.9
2021-04-14 06:30:00	[['003550', 92671.0, 96355.0, 92293.0, 95883.0, 784271.0, 38, 3648075.0, 4521.0], ['066570', 163500.0, 165000.0, 159000.0, 161500.0, 2454760.0, 28, 4575300.0, 53300.0], ['005930', 84000.0, 84300.0, 83400.0, 84000.0, 13794652.0, 38, 3212900.0, 20900.0], ['035720', 0.0, 0.0, 0.0, 112000.0, 0.0, 70, 7879468.0, 39468.0]]	0.93
2021-04-15 06:30:00	[['003550', 100134.0, 109581.0, 99189.0, 103441.0, 1925401.0, 38, 3935279.0, 4521.0], ['066570', 162000.0, 172000.0, 161000.0, 172000.0, 5009228.0, 28, 4869300.0, 53300.0], ['005930', 83700.0, 84500.0, 83400.0, 84100.0, 16377412.0, 38, 3216700.0, 20900.0], ['035720', 120500.0, 132500.0, 118000.0, 120500.0, 17115015.0, 70, 8474468.0, 39468.0]]	1.05
2021-04-16 06:30:00	[['003550', 102968.0, 104385.0, 100606.0, 103913.0, 857705.0, 38, 3953215.0, 4521.0], ['066570', 173000.0, 173500.0, 166500.0, 168500.0, 2328661.0, 28, 4771300.0, 53300.0], ['005930', 84700.0, 84700.0, 83600.0, 83900.0, 15429522.0, 38, 3209100.0, 20900.0], ['035720', 115500.0, 120500.0, 115500.0, 119000.0, 13709555.0, 70, 8369468.0, 39468.0]]	1.03
2021-04-19 06:30:00	[['003550', 104857.0, 108636.0, 104385.0, 106747.0, 666360.0, 38, 4060907.0, 4521.0], ['066570', 170500.0, 174500.0, 169000.0, 171000.0, 2281804.0, 28, 4841300.0, 53300.0], ['005930', 83800.0, 84000.0, 83300.0, 83300.0, 15287311.0, 38, 3186300.0, 20900.0], ['035720', 119999.0, 122000.0, 117500.0, 119000.0, 5441693.0, 70, 8369468.0, 39468.0]]	1.05
2021-04-20 06:30:00	[['003550', 105802.0, 106747.0, 103440.0, 104385.0, 594270.0, 38, 3971151.0, 4521.0], ['066570', 170500.0, 172000.0, 168500.0, 172000.0, 1209405.0, 28, 4869300.0, 53300.0], ['005930', 83300.0, 84000.0, 83100.0, 83900.0, 15521965.0, 38, 3209100.0, 20900.0], ['035720', 119000.0, 120999.0, 118000.0, 119500.0, 2952174.0, 70, 8404468.0, 39468.0]]	1.05
2021-04-21 06:30:00	[['003550', 103913.0, 104385.0, 102023.0, 102968.0, 470581.0, 38, 3917305.0, 4521.0], ['066570', 170000.0, 170000.0, 165500.0, 166000.0, 2042543.0, 28, 4701300.0, 53300.0], ['005930', 83300.0, 83500.0, 82500.0, 82600.0, 21636079.0, 38, 3159700.0, 20900.0], ['035720', 119500.0, 119500.0, 117000.0, 118000.0, 4461636.0, 70, 8299468.0, 39468.0]]	1.01
2021-04-22 06:30:00	[['003550', 103913.0, 104385.0, 102023.0, 102968.0, 407183.0, 38, 3917305.0, 4521.0], ['066570', 167500.0, 168500.0, 163000.0, 163500.0, 1321558.0, 28, 4631300.0, 53300.0], ['005930', 82900.0, 83000.0, 82400.0, 82400.0, 13934746.0, 38, 3152100.0, 20900.0], ['035720', 118000.0, 119500.0, 117500.0, 117500.0, 2279180.0, 70, 8264468.0, 39468.0]]	1.0
2021-04-23 06:30:00	[['003550', 103440.0, 108636.0, 102496.0, 108164.0, 639572.0, 38, 4114753.0, 4521.0], ['066570', 161500.0, 166500.0, 160000.0, 163500.0, 1125379.0, 28, 4631300.0, 53300.0], ['005930', 81900.0, 82900.0, 81600.0, 82800.0, 17805080.0, 0, 3152100.0, 3152100.0], ['035720', 116500.0, 118500.0, 114500.0, 117500.0, 2473720.0, 70, 8264468.0, 39468.0]]	1.02
2021-04-26 06:30:00	[['003550', 109581.0, 117138.0, 109581.0, 117138.0, 1416097.0, 38, 4455765.0, 4521.0], ['066570', 165000.0, 170000.0, 163500.0, 169500.0, 1892283.0, 28, 4799300.0, 53300.0], ['005930', 82900.0, 83500.0, 82600.0, 83500.0, 15489938.0, 0, 3152100.0, 3152100.0], ['035720', 118000.0, 118000.0, 117500.0, 118000.0, 1729458.0, 70, 8299468.0, 39468.0]]	1.07
2021-04-27 06:30:00	[['003550', 114776.0, 115249.0, 110998.0, 111943.0, 1011527.0, 38, 4258355.0, 4521.0], ['066570', 170000.0, 170500.0, 166500.0, 167000.0, 1027920.0, 28, 4729300.0, 53300.0], ['005930', 83200.0, 83300.0, 82500.0, 82900.0, 12941533.0, 0, 3152100.0, 3152100.0], ['035720', 118500.0, 124500.0, 118500.0, 121500.0, 5332544.0, 70, 8544468.0, 39468.0]]	1.07
2021-04-28 06:30:00	[['003550', 113832.0, 119500.0, 109581.0, 119500.0, 1380617.0, 38, 4545521.0, 4521.0], ['066570', 167500.0, 168500.0, 163000.0, 164000.0, 1095517.0, 28, 4645300.0, 53300.0], ['005930', 83200.0, 83200.0, 82100.0, 82100.0, 15596759.0, 0, 3152100.0, 3152100.0], ['035720', 121500.0, 122000.0, 119000.0, 119500.0, 2276272.0, 70, 8404468.0, 39468.0]]	1.07
2021-04-29 06:30:00	[['003550', 0.0, 0.0, 0.0, 119500.0, 0.0, 38, 4545521.0, 4521.0], ['066570', 165000.0, 165500.0, 160000.0, 162000.0, 1192074.0, 28, 4589300.0, 53300.0], ['005930', 82400.0, 82500.0, 81500.0, 81700.0, 20000973.0, 0, 3152100.0, 3152100.0], ['035720', 120000.0, 120500.0, 115500.0, 117000.0, 3445462.0, 70, 8229468.0, 39468.0]]	1.05
2021-04-30 06:30:00	[['003550', 0.0, 0.0, 0.0, 119500.0, 0.0, 38, 4545521.0, 4521.0], ['066570', 164000.0, 165500.0, 157000.0, 157500.0, 1601686.0, 28, 4463300.0, 53300.0], ['005930', 81900.0, 82100.0, 81500.0, 81500.0, 18673197.0, 0, 3152100.0, 3152100.0], ['035720', 117000.0, 117000.0, 113000.0, 113500.0, 4405688.0, 70, 7984468.0, 39468.0]]	1.01
2021-05-03 06:30:00	[['003550', 0.0, 0.0, 0.0, 119500.0, 0.0, 38, 4545521.0, 4521.0], ['066570', 156500.0, 158500.0, 153000.0, 155000.0, 1410927.0, 28, 4393300.0, 53300.0], ['005930', 81000.0, 82400.0, 81000.0, 81700.0, 15710336.0, 0, 3152100.0, 3152100.0], ['035720', 112500.0, 116000.0, 110000.0, 114500.0, 2832622.0, 70, 8054468.0, 39468.0]]	1.01
2021-05-04 06:30:00	[['003550', 0.0, 0.0, 0.0, 119500.0, 0.0, 38, 4545521.0, 4521.0], ['066570', 155000.0, 156500.0, 152500.0, 154500.0, 1063073.0, 0, 4393300.0, 4393300.0], ['005930', 81900.0, 82600.0, 81800.0, 82600.0, 12532550.0, 0, 3152100.0, 3152100.0], ['035720', 113500.0, 116000.0, 112000.0, 115500.0, 2228466.0, 70, 8124468.0, 39468.0]]	1.02
2021-05-06 06:30:00	[['003550', 0.0, 0.0, 0.0, 119500.0, 0.0, 38, 4545521.0, 4521.0], ['066570', 154000.0, 154500.0, 149500.0, 151500.0, 1825692.0, 0, 4393300.0, 4393300.0], ['005930', 81700.0, 82300.0, 81700.0, 82300.0, 17047511.0, 0, 3152100.0, 3152100.0], ['035720', 115000.0, 117500.0, 113500.0, 115000.0, 3234424.0, 70, 8089468.0, 39468.0]]	1.02
2021-05-07 06:30:00	[['003550', 0.0, 0.0, 0.0, 119500.0, 0.0, 38, 4545521.0, 4521.0], ['066570', 152500.0, 155000.0, 152000.0, 153000.0, 949811.0, 0, 4393300.0, 4393300.0], ['005930', 81800.0, 82100.0, 81500.0, 81900.0, 14154882.0, 0, 3152100.0, 3152100.0], ['035720', 115500.0, 117000.0, 114000.0, 114500.0, 2040844.0, 0, 8089468.0, 8089468.0]]	1.02
2021-05-10 06:30:00	[['003550', 0.0, 0.0, 0.0, 119500.0, 0.0, 38, 4545521.0, 4521.0], ['066570', 154500.0, 155000.0, 153000.0, 153500.0, 1183390.0, 0, 4393300.0, 4393300.0], ['005930', 82300.0, 83500.0, 81800.0, 83200.0, 19385027.0, 0, 3152100.0, 3152100.0], ['035720', 115500.0, 116500.0, 114500.0, 116000.0, 1898994.0, 0, 8089468.0, 8089468.0]]	1.02
2021-05-11 06:30:00	[['003550', 0.0, 0.0, 0.0, 119500.0, 0.0, 38, 4545521.0, 4521.0], ['066570', 151500.0, 152500.0, 148500.0, 149000.0, 1632384.0, 0, 4393300.0, 4393300.0], ['005930', 82500.0, 82600.0, 81100.0, 81200.0, 28996680.0, 0, 3152100.0, 3152100.0], ['035720', 115000.0, 117000.0, 114500.0, 114500.0, 1875600.0, 0, 8089468.0, 8089468.0]]	1.02
2021-05-12 06:30:00	[['003550', 0.0, 0.0, 0.0, 119500.0, 0.0, 38, 4545521.0, 4521.0], ['066570', 148500.0, 150000.0, 145000.0, 147000.0, 1308616.0, 0, 4393300.0, 4393300.0], ['005930', 80800.0, 81200.0, 79800.0, 80000.0, 35812268.0, 0, 3152100.0, 3152100.0], ['035720', 115000.0, 115500.0, 112000.0, 113000.0, 2558482.0, 0, 8089468.0, 8089468.0]]	1.02
2021-05-13 06:30:00	[['003550', 0.0, 0.0, 0.0, 119500.0, 0.0, 38, 4545521.0, 4521.0], ['066570', 144500.0, 150000.0, 144000.0, 148000.0, 1541542.0, 0, 4393300.0, 4393300.0], ['005930', 78900.0, 79600.0, 78400.0, 78500.0, 31490096.0, 0, 3152100.0, 3152100.0], ['035720', 109000.0, 111000.0, 108000.0, 109500.0, 4201490.0, 0, 8089468.0, 8089468.0]]	1.02
2021-05-14 06:30:00	[['003550', 0.0, 0.0, 0.0, 119500.0, 0.0, 38, 4545521.0, 4521.0], ['066570', 149000.0, 150000.0, 146500.0, 148500.0, 634322.0, 0, 4393300.0, 4393300.0], ['005930', 79000.0, 80300.0, 78900.0, 80100.0, 16450920.0, 0, 3152100.0, 3152100.0], ['035720', 109500.0, 111500.0, 108000.0, 109000.0, 2276082.0, 0, 8089468.0, 8089468.0]]	1.02
2021-05-17 06:30:00	[['003550', 0.0, 0.0, 0.0, 119500.0, 0.0, 38, 4545521.0, 4521.0], ['066570', 151000.0, 151000.0, 146000.0, 147500.0, 553776.0, 0, 4393300.0, 4393300.0], ['005930', 80800.0, 80900.0, 79200.0, 79600.0, 17740855.0, 0, 3152100.0, 3152100.0], ['035720', 109000.0, 111000.0, 109000.0, 110500.0, 1656454.0, 0, 8089468.0, 8089468.0]]	1.02
2021-05-18 06:30:00	[['003550', 0.0, 0.0, 0.0, 119500.0, 0.0, 38, 4545521.0, 4521.0], ['066570', 148000.0, 150500.0, 147000.0, 150000.0, 551940.0, 0, 4393300.0, 4393300.0], ['005930', 79600.0, 80000.0, 79100.0, 79600.0, 17494407.0, 0, 3152100.0, 3152100.0], ['035720', 111500.0, 114500.0, 111000.0, 113000.0, 1585701.0, 0, 8089468.0, 8089468.0]]	1.02
2021-05-20 06:30:00	[['003550', 0.0, 0.0, 0.0, 119500.0, 0.0, 38, 4545521.0, 4521.0], ['066570', 150000.0, 151500.0, 148000.0, 149500.0, 589695.0, 0, 4393300.0, 4393300.0], ['005930', 79400.0, 79700.0, 79100.0, 79500.0, 16541828.0, 0, 3152100.0, 3152100.0], ['035720', 112500.0, 115500.0, 112000.0, 113500.0, 2135101.0, 0, 8089468.0, 8089468.0]]	1.02
2021-05-21 06:30:00	[['003550', 0.0, 0.0, 0.0, 119500.0, 0.0, 38, 4545521.0, 4521.0], ['066570', 151500.0, 152000.0, 149500.0, 149500.0, 686324.0, 0, 4393300.0, 4393300.0], ['005930', 80100.0, 81500.0, 79800.0, 80100.0, 20961714.0, 0, 3152100.0, 3152100.0], ['035720', 116000.0, 119000.0, 114500.0, 117000.0, 3018548.0, 0, 8089468.0, 8089468.0]]	1.02
2021-05-24 06:30:00	[['003550', 0.0, 0.0, 0.0, 119500.0, 0.0, 38, 4545521.0, 4521.0], ['066570', 149500.0, 150500.0, 147500.0, 149500.0, 537981.0, 0, 4393300.0, 4393300.0], ['005930', 80100.0, 80400.0, 79500.0, 79700.0, 13398666.0, 0, 3152100.0, 3152100.0], ['035720', 116500.0, 118000.0, 115500.0, 116500.0, 1715308.0, 0, 8089468.0, 8089468.0]]	1.02
2021-05-25 06:30:00	[['003550', 0.0, 0.0, 0.0, 119500.0, 0.0, 38, 4545521.0, 4521.0], ['066570', 151500.0, 154000.0, 150500.0, 153500.0, 894261.0, 0, 4393300.0, 4393300.0], ['005930', 80000.0, 80400.0, 79800.0, 79900.0, 13628942.0, 0, 3152100.0, 3152100.0], ['035720', 117000.0, 118000.0, 116000.0, 118000.0, 1777001.0, 0, 8089468.0, 8089468.0]]	1.02
2021-05-26 06:30:00	[['003550', 0.0, 0.0, 0.0, 119500.0, 0.0, 38, 4545521.0, 4521.0], ['066570', 153500.0, 155000.0, 151000.0, 152000.0, 698912.0, 0, 4393300.0, 4393300.0], ['005930', 80400.0, 80500.0, 79700.0, 79800.0, 11984359.0, 0, 3152100.0, 3152100.0], ['035720', 118500.0, 120000.0, 117500.0, 119500.0, 2308405.0, 68, 8191468.0, 65468.0]]	1.03
2021-05-27 06:30:00	[['003550', 119500.0, 122500.0, 107500.0, 108500.0, 1781390.0, 38, 4127521.0, 4521.0], ['066570', 152000.0, 153500.0, 148000.0, 149500.0, 1163137.0, 0, 4393300.0, 4393300.0], ['005930', 80000.0, 80000.0, 79100.0, 79600.0, 23198510.0, 0, 3152100.0, 3152100.0], ['035720', 120000.0, 125000.0, 119500.0, 125000.0, 7398732.0, 68, 8565468.0, 65468.0]]	1.02
2021-05-28 06:30:00	[['003550', 109000.0, 112500.0, 107000.0, 107000.0, 768596.0, 0, 4127521.0, 4127521.0], ['066570', 150500.0, 153000.0, 149500.0, 151500.0, 612753.0, 0, 4393300.0, 4393300.0], ['005930', 79800.0, 80400.0, 79400.0, 80100.0, 12360199.0, 0, 3152100.0, 3152100.0], ['035720', 125000.0, 125500.0, 120500.0, 122000.0, 3685820.0, 68, 8361468.0, 65468.0]]	1.0
